high-maintenance,,,,1
nicks,,,2,
holders,,,,1
fundamentally,,,2,
mustard,,,,1
veteran-like,,,,1
fringe,,,,1
pup,,,,1
kid,,,2,
indicator,,,,1
corey,,,2,
fourth-down,,,,1
spiller's,,,,1
philip,,,2,
employing,,,,1
exemption,,,2,
rainey,,,2,
tougher,,,2,
releasing,,,,1
minimal,,,2,
flip,,,2,
game-readiness,,,2,
sees,,,2,
aided,,,,3
3-6,,,,1
ej,,,,1
chargers,,,2,
mirrored,,,2,
fractures,,,2,
long-term,,,2,
lastly,,,2,
one-dimensional,,,2,
5-6,,,1,
8-8-like,,,1,
malecki,,,1,
5-10,,,1,
capitalizing,,,1,
collect,,,1,
achilles',,,1,
manuel,,,,1
lake,,,1,
examinations,,,1,
becomes,,,,2
effects,,,1,
futures,,,1,
uneventful,,,1,
hospital,,,1,
carnell,,,1,
precautionary,,,1,
healthier,,,1,
signing,,,1,
repeated,,,1,
penalize,,,,2
poise,,,,1
inactive-types,,,1,
preexisting,,,1,
inserted,,,1,
squad-types,,,1,
attribute,,,1,
materialized,,,1,
ad-lib,,,,1
black-and-white,,,1,
formal,,,1,
nfl-quality,,,,1
6-7,,,1,
multi-tasking,,,1,
contracts,,,1,
ever-changing,,,1,
fragile,,,1,
gathering,,,1,
nfl-capable,,,,1
self-examination,,,1,
constraints,,,1,
swiftly,,,1,
ineffectiveness,,,1,
happening,,,1,
rightly,,,,1
exchanging,,,,1
committee-oriented,,,,1
rear-view,,,,1
appreciates,,,1,
cut-ups,,,1,
meant,,,1,
priority,,,,2
60-day,,,1,
street,,,1,
dislike,,,1,
32-yard,,,1,
hire,,,1,
transaction,,,1,
transactions,,,1,
two-way,,,1,
galvanize,,,1,
blood,,,1,
presuming,,,1,
schedules,,,1,
clot,,,1,
thad,,,,1
sit-downs,,,1,
exemplify,,,1,
earliest,,,1,
rotator,,,1,
1000-yard,,,1,
unsuccessfully,,,1,
27-10,,,1,
six-minute,,,1,
long-ball,,,1,
twos,,,,3
lab,,,1,
marginal,,,1,
result-oriented,,,1,
frustration,,,,7
hunting,,,1,
adverse,,,1,
withstood,,,1,
0-4,,,,6
firm,,,1,
jarvis,,,,10
jammed,,,1,
ac-sprain,,,1,
jolt,,,1,
lift,,,1,
sustain,,,1,
turnarounds,,,1,
26,,,1,
kion,,,,7
hatcher,,,1,
morris,,,1,
plenty,,,,5
claiborne,,,1,
chore,,,1,
swap,,,1,
isaiah,,,,3
fire-zone,,,1,
zone-corner,,,1,
gerald,,,1,
semblance,,,1,
chew-the-clock,,,1,
clock-killing,,,1,
lopsided,,,1,
behoove,,,1,
sensabaugh,,,1,
tightness,,,1,
misspoke,,,1,
rivers,,,1,
shamarko,,,,3
liuget,,,1,
time-to-time,,,,3
reyes,,,1,
takeo,,,1,
ageless,,,1,
english,,,1,
11-man,,,,2
a-ball,,,,2
antwan,,,1,
barnes,,,1,
in-bounds,,,,2
wonder,,,1,
rally,,,1,
weddle,,,1,
jammer,,,1,
pleasure,,,1,
bisaccia,,,1,
illustrates,,,1,
2014,,,,2
quentin,,,1,
aq,,,,2
teamer,,,,2
option-type,,,,2
smash,,,1,
listening,,,,2
cutler,,,,2
drills,,,,2
6-foot-4,,,1,
imposing,,,1,
mechanically,,,,2
osemele,,,,1
contiuity,,,,1
vacuum-like,,,1,
incorrect,,,,2
6-foot-6,,,1,
direct,,,,2
useful,,,,2
malcom,,,1,
kelechi,,,,1
hunt,,,,1
remainder,,,,1
overlooked,,,,1
conjunction,,,,1
nicest,,,1,
mainstream,,,1,
hats-on-hats,,,,2
prize,,,,2
aid,,,,1
onward,,,,1
all-in-all,,,,1
toppling,,,,1
supplemeting,,,,1
solid-catch,,,1,
elected,,,,2
gates,,,1,
senior,,,1,
releases,,,,1
pierce,,,,1
47-yarder,,,,1
wiggle,,,1,
accelerates,,,1,
25,,,1,
on-board,,,1,
topic,,,1,
partnered,,,1,
coordinated,,,1,
1200-yard,,,1,
felix,,,,7
inappropriate,,,,6
permission,,,1,
etching,,,1,
interwoven,,,1,
formulation,,,1,
staffing,,,,3
contingency,,,1,
officially,,,1,
attaining,,,1,
usage,,,,3
paulson,,,,3
outcomes,,,,2
gun-running,,,,2
terrelle,,,,2
0-2,,,,2
forte,,,,2
shake,,,,1
pursuing,,,,1
sour,,,1,
magnified,,,1,
forms,,,1,
identified,,,,2
approaching,,,,2
multiple-wideout,,,1,
current,,,,1
taste,,,1,
merit,,,1,
glimpses,,,1,
2-6,,,,2
married,,,,2
low-maintenance,,,,2
10-year,,,,1
dislocation,,,1,
short-list,,,1,
checklist,,,,2
high-energy,,,,1
klug,,,,1
non-usage,,,,1
stride,,,,1
insight,,,,1
dredge,,,,1
penalty-free,,,1,
opened,,,,1
spike,,,,1
acknowledges,,,1,
etcetera,,,,6
sons,,,,4
neutralize,,,,3
dez,,,1,
installation,,,,2
movements,,,,2
crafty,,,1,
solve,,,,2
romo,,,1,
catchers,,,1,
business-like,,,,2
arthur,,,,2
rooneys,,,,2
normalcy,,,,2
protector,,,,2
shuffle-step,,,1,
carelessness,,,,2
4-5,,,,2
jameel,,,,1
western,,,,1
constants,,,,1
straight-line,,,1,
demarco,,,1,
venue,,,,2
zoltan,,,,2
rythym,,,,1
pennsylvania,,,,1
murray,,,1,
single-safety,,,1,
household,,,,1
constituted,,,1,
defensive-stay,,,1,
spotty,,,,1
formulated,,,1,
teamers,,,1,
standpoints,,,,1
envision,,,,1
hanging,,,1,
thanks,,,1,
distracted,,,,1
distraction,,,,1
dam,,,1,
operation,,,,1
texts,,,,1
emails,,,,1
engrained,,,,1
no-brainer,,,1,
basement,,,,1
hires,,,1,
periodically,,,1,
repair,,,1,
disregard,,,,1
catastrophic-like,,,,1
occurrence,,,,1
pistol,,,,1
precise,,,,1
map,,,,1
flats,,,,1
rung,,,,1
32-package,,,,1
pressured,,,,1
tarver,,,,1
tendency,,,,1
heal,,,,1
fullbacks,,,,1
isolation,,,,1
denarius,,,,1
smu,,,,1
weekend's,,,,1
served,,,,1
rooney's,,,,1
rivera,,,,1
link,,,,1
endh-backfullback,,,,1
rhett,,,,1
heath's,,,,1
wolfe,,,2,
medically,,,,1
sharrif,,,,1
everson,,,,1
griffen,,,,1
greenway,,,,1
robison,,,,1
honored,,,2,
inactive,,,,1
unqiue,,,,1
touching,,,,1
redirecting,,,,1
marquette,,,,1
keying,,,,1
sorting,,,,1
locke,,,,1
blair,,,,1
walsh,,,,1
locate,,,,1
cow,,,,1
famer-caliber,,,,1
woodson,,,,1
rio,,,2,
comprised,,,,1
felton's,,,,1
traveling,,,,1
decks,,,,1
resigned,,,,1
contests,,,,1
moye,,,,1
20's,,,,1
outscore,,,,1
affair,,,,1
jotted,,,,1
hurdle,,,,1
overaggressive,,,,1
low-scoring,,,,1
bump-and-run,,,2,
bobble,,,,1
multiplied,,,,1
difficulty,,,,1
re-evaluated,,,,1
consultant,,,,1
long-yardage,,,,1
plus-30,,,,1
10-point,,,,1
tango,,,,1
1-0,,,2,
tripping,,,,1
convincing,,,,1
outlets,,,,1
raved,,,,1
checkup,,,,1
birmingham,,,,1
looming,,,,1
fingers,,,,1
soccer,,,,1
salary,,,,1
two-day,,,,1
travels,,,,1
facilities,,,,1
zone-read,,,,1
exact,,,,1
casted,,,,1
technique-oriented,,,,1
international,,,,1
doubles,,,,1
lounge,,,,1
duplicate,,,,1
8-9,,,,1
hasty,,,,1
3-0,,,,1
third-and-four,,,,1
killed,,,,1
insure,,,,1
teams-like,,,,1
familiarized,,,,1
forces,,,,1
folk,,,,1
6-for-6,,,,1
can-do,,,,1
poisons,,,,1
spears,,,,1
global,,,,1
cornerspecial,,,,1
shortage,,,,1
return-capable,,,,1
gradkowski,,,,1
upbeat,,,,1
walkway,,,,1
outlet,,,,1
criticism,,,,1
flares,,,,1
ain't,,,,1
improvements,,,,1
bent,,,,1
knees,,,,1
ankles,,,,1
gino,,,,1
performs,,,,1
relevance,,,,1
rattled,,,,1
absorbing,,,,1
views,,,,1
gerry,,,,1
horizontally,,,,1
poised,,,,1
morgantown,,,,1
breakdowns,,,,1
minus-11,,,,1
pectoral,,,,1
superstars,,,,1
slasher,,,,1
cooperate,,,,1
kerley,,,,1
sticking,,,,1
disaster,,,,1
allot,,,,1
randomly,,,,1
69-yard,,,,1
jet,,,,1
sweep-type,,,,1
warm-up,,,,1
pre-game,,,,1
assistant,,,,1
marlon,,,,1
cordarrelle,,,,1
packer,,,,1
paterson,,,,1
bubble,,,,1
inappropriately,,,,1
bengal,,,,1
varsity',,,,1
loudest,,,,1
two-score,,,,1
strategically,,,,1
directions,,,,1
scouted,,,,1
contended,,,,1
mammoth,,,,1
book-end,,,,1
discretion,,,,1
determinations,,,,1
loadholt,,,,1
walk-thru,,,,1
rudolph,,,,1
classroom-type,,,,1
kalil,,,,1
23,,,2,
dictating,,,,1
down-and-distance,,,,1
redistribute,,,,1
riding,,,,1
muscular,,,,1
placements,,,,1
left-footed,,,,1
various,,,,1
spence,,,,1
rallied,,,,1
up-field,,,,1
selfish,,,,1
flacco-type,,,,1
rebounding,,,,1
statements,,,,1
neutralizing,,,,1
felton,,,,1
lethal,,,,1
christian,,,,1
elevator,,,,1
music,,,,1
confirmed,,,,1
third-and-15,,,,1
pissed,,,,1
restrictions,,,,1
divvying,,,,1
cape,,,,1
contacted,,,,1
cogs,,,,1
complimenting,,,,1
sweeping,,,,1
wholesale,,,,1
believer,,,,1
one-off,,,,1
contagious,,,,1
poorly,,,,1
integral,,,,1
two-on,,,,1
slowly,,,,1
byproducts,,,,1
missteps,,,,1
chronic,,,,1
fifth-round,,,,1
left-footer,,,,1
bonus-type,,,,1
whack,,,,1
eleventh,,,,1
hour,,,,1
exhale,,,,1
directional,,,,1
registers,,,,1
hoped,,,,1
fill-in,,,,1
radio,,,,1
dependability,,,,1
adult,,,,1
leaving,,,,1
legitimately,,,,1
winners,,,,1
bury,,,,1
huber,,,,1
desensitized,,,,1
nets,,,,1
irritating,,,,1
non-verbal,,,,1
burst,,,,1
buck,,,,1
redemption,,,,1
preseason-like,,,,1
cost,,,,1
whammy,,,,1
framed,,,,1
4,,,2,
destroyed,,,,1
functionally,,,,1
ranks,,,,1
lesean,,,2,
225,,,,1
6-3,,,,1
energy-drainer,,,,1
hunter,,,,1
leaper,,,,1
rutgers,,,,1
stephon,,,,1
prides,,,,1
energy-bringer,,,,1
gilmore,,,,1
daily,,,2,
bironas,,,,1
oregon,,,,1
dareus,,,,1
workings,,,2,
inner,,,2,
marcell,,,,1
sammie,,,,1
kiko,,,,1
penetrates,,,,1
mayhem,,,,1
alonso,,,,1
envelope,,,2,
disappear,,,2,
tolerate,,,2,
first-timer,,,,1
believes,,,,1
wimbley,,,2,
misdirections,,,,1
bootlegs,,,,1
wagons,,,,1
tediously,,,,1
circle,,,,1
latest,,,,1
antwon,,,,1
blake,,,,1
deteriorates,,,,1
lions,,,2,
therein,,,,1
warmack,,,,1
all-american,,,,1
levitre,,,,1
longtime,,,,1
gut,,,,1
back-shoulder,,,,1
substandard,,,,1
bursts,,,,1
d-to-d,,,,1
sand,,,,1
lawson,,,,1
alfonzo,,,,1
out-tempoed,,,,1
talib,,,,1
re-aggravated,,,,1
third-and-eight,,,,1
dennard,,,,1
gregory,,,,1
two-minute-like,,,,1
slater,,,,1
matthew,,,,1
o'brien,,,,1
aqib,,,,1
performers,,,,1
attempts,,,2,
thumping,,,,1
hightower,,,,1
dont'a,,,,1
jamie,,,,1
sweeter,,,,1
loved,,,,1
ninkovich,,,,1
short-lived,,,,1
sustainable,,,,1
sharpening,,,,1
descending,,,,1
footing,,,,1
layers,,,,1
tillman,,,,1
strategic,,,,1
play-capable,,,,1
950,,,,1
tuning,,,,1
ramp,,,,1
preventing,,,,1
presumptuous,,,,1
date,,,,1
briggs,,,,1
leg-up,,,,1
58-yarder,,,,1
mandatory,,,,1
succeed,,,,1
ascending,,,,1
robbie,,,,1
perceives,,,,1
paea,,,,1
julius,,,,1
peppers,,,,1
two-yard,,,,1
well-executed,,,,1
exorbitant,,,,1
plug-in,,,,1
13-game,,,,1
day's,,,,1
ill,,,,1
correctable,,,,1
bicep,,,,1
lagarrette,,,,1
reid,,,2,
harmlessly,,,,1
bolden,,,,1
blount,,,,1
midway,,,,1
zeitler,,,,1
linear,,,,1
raise,,,,1
mentor-like,,,,1
manny,,,,1
zone-block,,,,1
14-0,,,,1
makeable,,,,1
isolate,,,,1
21-3,,,,1
release,,,2,
kenbrell,,,,1
perimeters,,,,1
1-2,,,2,
button,,,,1
philly,,,2,
positivity,,,,1
repertoire,,,,1
overstated,,,,1
letter,,,,1
thumper,,,,1
tails,,,,1
misfortunate,,,,1
syracuse,,,,1
intervening,,,,1
mannerisms,,,,1
cannon,,,,1
solder,,,,1
self-evaluation,,,2,
50's,,,,1
motion,,,,1
5-55,,,,1
discouraged,,,,1
fixing,,,,1
overreact,,,,1
karl,,,,1
declared,,,1,
65,,,1,
taiwan,,,1,
coveted,,,1,
eastern,,,1,
knapp-type,,,1,
repercussions,,,,2
west-coast,,,1,
knapp,,,1,
principles,,,1,
avoidable,,,,1
320,,,1,
augusts,,,1,
biography,,,1,
insideoutside,,,1,
shaughnessy,,,1,
expressed,,,,2
shane,,,1,
lechler,,,1,
end-line,,,,1
caliber-type,,,1,
troublesome,,,,2
ausberry,,,1,
h-back,,,1,
seven-man,,,1,
reviewable,,,,1
thud,,,1,
skate,,,,1
christmas,,,,1
disrespect,,,1,
incorporate,,,1,
drop-back,,,1,
disruption,,,1,
vertical-like,,,1,
ship,,,1,
variable,,,,1
storytelling,,,1,
wait-and-see,,,1,
30-plus,,,1,
twenties,,,1,
correcting,,,1,
automatically,,,,1
informal,,,1,
path,,,1,
tighten,,,1,
first-and-10,,,1,
stationary,,,1,
10-minute,,,1,
six-out-of-seven,,,1,
animals,,,,2
intrigued,,,1,
phillip,,,1,
pedigree-type,,,1,
nickel-back,,,1,
laron,,,1,
third-and,,,,1
second-and-six,,,,1
boise,,,1,
notch,,,1,
five-yard,,,1,
0-1,,,1,
basically,,,1,
instructed,,,,1
second-contract,,,1,
quinton,,,1,
allergic,,,1,
material,,,,2
broncos',,,1,
reaching,,,,2
questioning,,,,1
fourth-and-10,,,,1
coples,,,1,
limas,,,,1
kendrick,,,1,
fear,,,,1
sweed,,,,1
bulletin,,,,1
landed,,,1,
okie,,,1,
gunner,,,1,
favorably,,,1,
term,,,1,
18-to-20,,,1,
dilemma,,,1,
visitors,,,1,
game-ready,,,1,
etc,,,1,
case-by-case,,,1,
haul,,,1,
lacy,,,,3
purest,,,,1
5-of-5,,,1,
confirm,,,,1
auburn,,,,1
negligence,,,,1
2-for-2,,,1,
porter's,,,1,
reactions,,,1,
non-tacklers,,,,2
71-yard,,,1,
non-runners,,,,1
stack,,,1,
streaks,,,1,
shady,,,1,
70-plus,,,1,
decrease,,,1,
bottling,,,1,
blunder,,,,10
chips,,,1,
rotate,,,1,
inspire,,,1,
over-aggression,,,1,
inexcusable,,,,5
sic',,,1,
re-aggravation,,,1,
day-like,,,1,
perceived,,,,6
except,,,1,
four-phase,,,1,
creep,,,1,
em,,,1,
activate,,,1,
projects,,,1,
face-to-face,,,1,
highest,,,,3
vein,,,,2
embarrassing,,,,2
44,,,1,
proposition,,,,1
forever,,,,1
45-yard,,,1,
fourth-and-five,,,,1
top-end,,,1,
verner,,,1,
shortcomings,,,,1
jeopardized,,,,1
non-throwing,,,1,
hybrid,,,,3
woefully,,,,1
outlining,,,,1
beef,,,1,
disputing,,,1,
unprofessional,,,1,
shorten,,,1,
blueprint,,,1,
interpretations,,,1,
absorbs,,,1,
tracks,,,1,
hopping,,,1,
keys,,,1,
mat,,,,1
descriptions,,,,1
rust,,,1,
cole,,,1,
bobby,,,1,
identifies,,,1,
april,,,1,
spectators,,,1,
catch-all,,,1,
mccoy's,,,1,
19-yard,,,,1
maclin,,,1,
avant,,,1,
brent,,,1,
surprisingly,,,1,
fruits,,,1,
cutback,,,,1
five-man,,,1,
six-man,,,1,
thousand-yard,,,1,
430,,,1,
merry,,,,1
faked,,,,1
analysis,,,1,
participants,,,1,
steadfast,,,1,
objectives,,,1,
165,,,1,
recording,,,1,
kendricks,,,1,
200,,,,2
inabilities,,,,1
pursuer,,,1,
nnamdi,,,1,
reshaped,,,1,
cox,,,1,
darryl,,,1,
tapp,,,1,
265,,,1,
cullen,,,1,
asomugha,,,1,
admit,,,,1
creases,,,1,
eliminating,,,,1
sucked,,,,1
desean,,,1,
endzone-to-endzone,,,1,
adlibbing,,,1,
dominique,,,1,
rodgers-cromartie,,,1,
second-and-19,,,,1
showcase,,,1,
offending,,,,1
run-oriented,,,1,
le'veon,,,,14
ballgames,,,,3
popcorn,,,,3
disguise,,,,2
jumping,,,,2
differ,,,,1
tricked,,,,1
benefit,,5,,
specifics,,3,,
inbounds,,2,,
characterization,,,,1
intimate,,,,1
wired,,2,,
purely,,,,3
amounts,,2,,
clark's,,,,1
wheels,,2,,
alley,,2,,
trusted,,,1,
rosters,,,1,
quantify,,1,,
precious,,1,,
journeys,,1,,
players-coach,,1,,
chomping,,,1,
speculating,,1,,
formally,,1,,
globally,,,,4
deploy,,,,2
dates,,1,,
winding,,1,,
70's,,,1,
45-man,,,1,
minds,,1,,
hearing,,1,,
arrive,,1,,
operations,,1,,
hurrying,,,,1
inverted-zone,,1,,
inverted,,1,,
housekeeping-type,,1,,
mundy's,,1,,
alignments,,1,,
toughness,,,,2
trough,,1,,
stings,,1,,
clarify,,,1,
minimum,,,,3
reel,,1,,
enjoyed,,1,,
lockout's,,1,,
overrun,,,,1
fooled,,,,1
beg,,,,1
prohibit,,4,,
productivity,,2,,
club,,2,,
nine-year,,2,,
declaring,,2,,
unchanging,,2,,
january,,2,,
ivy,,2,,
evan,,2,,
store,,2,,
ownership,,,,1
legursky's,,2,,
roethlisberger's,,2,,
mortty,,1,,
hinder,,1,,
bronco,,1,,
spy,,1,,
essex's,,1,,
surprises,,1,,
top-10-like,,1,,
84,,1,,
rocket,,1,,
containment,,1,,
210,,1,,
raw,,1,,
goal-line,,1,,
science,,1,,
relaying,,1,,
prerequisite,,1,,
royal,,1,,
zane,,1,,
beadles,,1,,
charismatic,,1,,
tebow's,,1,,
hallways,,,1,
injurymedical,,1,,
data,,1,,
brodrick,,1,,
bunkley,,1,,
sits,,1,,
messages,,1,,
football-type,,1,,
proceeds,,1,,
speculation,,,,1
darn,,1,,
dawkins,,1,,
gunner-like,,1,,
contained,,1,,
heaping,,,,1
21-14,,,1,
blurred,,,1,
loud,,,1,
sight,,,1,
11-of-19,,,1,
migraine,,,1,
optical,,,1,
remained,,,1,
coach-to-player,,,1,
leveled,,,1,
dire,,,1,
third-and-13,,,1,
third-and-18,,,1,
anxious,,,1,
verbal,,,1,
valuable,,,1,
quantity,,,1,
perspectives,,,1,
well-earned,,,1,
l,,,,1
well-balanced,,,,1
credence,,,1,
wishful,,,,1
muddle,,,1,
hurry-up-like,,,1,
groundbreaking,,,1,
sum,,,1,
sparano,,,1,
respecting,,,1,
ratchet,,,1,
game's,,,1,
valued,,,,1
north-south,,,1,
gadget-type,,,1,
convertible,,,,1
traditional-like,,,1,
unproductive,,,1,
relay,,,,1
lets,,,1,
reeling,,,1,
gains,,,1,
tax,,,1,
five-of-nine,,,1,
snuff,,,1,
minus-10,,,,1
non-rhythmic,,,1,
sanchez's,,,1,
stared,,,,1
subsequent,,,,1
battled,,,1,
rug,,,,1
prime-time,,,1,
sweep,,,,1
allocated,,,,1
visited,,,1,
endeavors,,,1,
disease,,,1,
supportive,,,1,
yonka,,,1,
sickle,,,1,
cell,,,1,
mornings,,,1,
resembles,,,1,
mixer-like,,,,1
sat,,,1,
embark,,,1,
alterraun,,,1,
observation,,,1,
mentioning,,,,1
patterns,,,1,
temper,,,1,
fielder,,,1,
communicates,,,1,
in-helmet,,,1,
advanced,,,,1
reigning,,,1,
three-man,,,1,
advise,,,,1
bannan,,,1,
grounded,,,,1
embracing,,,,1
playoff-caliber,,,1,
x-position,,,1,
tamme,,,1,
clady,,,1,
vickerson,,,1,
ty,,,1,
rio's,,,1,
availabilities,,,1,
react,,,,1
extends,,,,1
fox's,,,1,
jack,,,1,
keith,,,1,
brooking,,,1,
breakdown,,,,1
leonhard,,,1,
whereas,,,,1
cows,,,1,
'10,,,1,
wheaton,,,,8
markus,,,,6
indication,,,,5
finger,,,,4
garvin,,,,3
nonetheless,,,,2
book,,,,2
merton,,,,2
jeopardize,,,,2
public,,,,2
nicked,,,1,
recovers,,,,1
backward,,,,1
fasciitis,,,,1
plantar,,,,1
rallying,,,1,
reactionary,,,1,
sequences,,,,3
timmons',,,1,
slept,,,1,
commentary,,,,2
rehabbing,,,1,
perennially,,,1,
preliminary,,,1,
shotgun,,,,3
hughes,,,,2
one-on-one's,,,1,
velocity,,,1,
gunners,,,1,
lulled,,,,2
steelers-ravens,,,,2
12-14,,,1,
referenced,,,1,
awkwardly,,,1,
jumbotron,,,,5
fernando,,,,4
skrine,,,1,
intentional,,,,3
velasco,,,,3
memos,,,,3
wallet,,,,2
baker,,,,2
duties,,,,2
expecting,,,,2
embarrassment,,,,2
technology,,,,2
worded,,,,2
assure,,,,2
tampa-two,,,1,
model,,,1,
buster,,,1,
5-for-5,,,1,
eye-bad,,,1,
depths,,,1,
immediate,,,1,
advantageous,,,,3
guided,,,,2
checkpoints,,,,1
livings,,,1,
200-yard,,,,1
rivals,,,1,
50+,,,1,
crosby,,,,2
interned,,,1,
1990s,,,1,
2000s,,,1,
holiday,,,,3
number-five,,,1,
jokes,,,,1
gilreath,,,1,
strenuously,,,,1
incompetent,,,1,
tight-end,,,1,
kudos,,,1,
a-like,,,,1
grey,,,1,
dark,,,1,
rooms,,,1,
tacked,,,1,
kneeling,,,,1
en,,,1,
shooting,,,1,
nor,,,,1
strengthens,,,1,
memo,,,,1
low-hit,,,,1
2-of-10,,,1,
touchy,,,,1
descend,,,1,
themes,,,1,
straight-legged,,,,1
alarming,,,1,
autonomy,,,1,
highlighting,,,1,
tough-combat,,,1,
parker,,,1,
hard-nose,,,1,
mingo,,,,1
barkevious,,,,1
output,,,1,
plus-nine,,,1,
stances,,,1,
suits,,,1,
tucker,,,1,
108,,,1,
105,,,1,
bending,,,,1
crucial,,,1,
cary,,,1,
soul,,,,1
kills,,,1,
dannell,,,1,
reservenon-football,,,,1
hartline,,,,1
chiefly,,,1,
lapses,,,1,
storm,,,1,
us-oriented,,,1,
grimes,,,,1
unnoticed,,,,1
jason's,,,,1
20-20,,,1,
tangible,,,1,
measurable,,,1,
supreme,,,1,
odrick,,,,1
fourth-and-29,,,1,
belief,,,1,
dump,,,1,
olivier,,,,1
capsule,,,1,
vernon,,,,1
redirect,,,,1
accustomed,,,1,
ledger,,,1,
bend,,,,1
flipper,,,,1
impulsive,,,1,
privy,,,1,
institute,,,,1
older,,,1,
durability,,,1,
percentages,,,1,
rare,,,1,
bitten,,,1,
4-6,,,,1
wonders,,,1,
seven-on-seven,,,1,
researching,,,1,
lied,,,1,
mikes,,,1,
gilbert's,,1,,
re-declaring,,,1,
joke,,,1,
pitting,,,,1
transfer,,,1,
awaiting,,,1,
flies,,,,1
blitz-pickup,,,1,
ills,,,1,
snapshot,,,1,
splinted,,,,1
dirty,,,,1
advertised,,,1,
well-polished,,,,1
travis,,,1,
willed,,,1,
burress,,,1,
isolating,,,,1
sc-sprain,,,1,
kafka,,,1,
plaxico,,,1,
precision,,,,1
reverse-capable,,,1,
scrambling,,,,1
specialize,,,1,
tannehill,,,,1
ruptured,,,,1
buying,,,,1
backh-back,,,1,
moxie,,,1,
edwin,,,,1
earns,,,1,
endmove-full,,,1,
lumbar-spine,,,1,
reminds,,,,1
untimely,,,1,
fumbling,,,1,
pushes,,,,1
slotted,,,1,
namely,,,1,
jones',,,1,
camaraderie,,,1,
number-17,,,1,
taped,,,,1
flock,,,1,
tackle-capable,,,1,
emergency,,,1,
readily,,,1,
seemingly,,,,1
fitting,,,1,
four-yard,,,1,
strongly,,,1,
relayed,,,1,
winning-type,,,1,
double-arm,,,1,
genetics,,,,1
juqua,,,1,
boys,,,,1
nullified,,,1,
nonexistent,,,1,
forum,,,,1
ta'amu,,,1,
suspend,,,1,
reinforce,,,1,
option-like,,,1,
diagnoser,,,1,
represents,,,1,
non-existent,,,1,
engagement,,,1,
redskins,,,1,
organized,,,1,
medicine,,,,1
venture,,,1,
gang,,,1,
safety-types,,,1,
engage,,,1,
charlotte,,,1,
duty,,,,1
liberty,,,1,
ac,,,1,
flew,,,1,
goodell,,,,1
shanahan,,,1,
wearing,,,,1
giants,,,1,
promise,,,1,
gelling,,,1,
80-yard,,,1,
disagree,,,,1
coughlin,,,1,
refreshing,,,,1
mikey,,,1,
rationale,,,,1
cooperative,,,,1
humbly,,,1,
armchair,,,,1
haslett,,,1,
righted,,,1,
friends,,,1,
1400,,,1,
1300,,,1,
hanks,,,,1
it'd,,,1,
untrue,,,1,
acc,,,1,
sweeps,,,1,
free-release,,,1,
merited,,,1,
shocking,,,,1
ironed,,,1,
smooth,,,1,
coin,,,1,
judged,,,,1
swim,,,1,
dominates,,,1,
sliding,,,1,
effecting,,,1,
leaned,,,1,
third-and-12,,,1,
aspire,,,1,
kamerion,,,1,
pass-rush,,,1,
sen'derrick,,,1,
newly,,,,1
delicately,,,1,
smoothed,,,1,
3-for-3,,,1,
recognizing,,,,1
influence,,,,1
rip,,,1,
threaten,,,1,
duress,,,1,
under-tackle,,,1,
double-barrels,,,1,
qualities,,,1,
sacking,,,1,
destroy,,,1,
transparent,,,,1
expanded,,,1,
anticipation,,,1,
redirection,,,1,
lifestyle,,,,1
undress,,,1,
fosters,,,1,
stale,,,1,
rewarding,,,1,
built-in,,,1,
5-0,,,1,
gentleman,,,1,
dialing,,,1,
2-3,,,1,
reverberated,,,1,
detrimental,,,1,
desk,,,1,
investigative,,,,1
monday's,,,1,
intentionally,,,,1
court,,,1,
policing,,,,1
instructing,,,,1
juggernaut,,,1,
minus-21,,,1,
rose,,,,1
apologizing,,,,1
14-of-15,,,1,
1-7,,,1,
infused,,,1,
correlations,,,1,
self-checking,,,,1
positionally,,,1,
unturned,,,1,
luxury,,,1,
run-force,,,1,
will's,,,1,
todd's,,,1,
grand,,,1,
speeches,,,1,
nugget,,,1,
sports,,,,1
instinctual,,,1,
acting,,,,1
daboll,,,1,
premeditate,,,,1
unrest,,,1,
scrapping,,,,1
91-yard,,,1,
primetime,,,1,
transitions,,,1,
top-six,,,1,
one-hit,,,1,
cassel,,,1,
quinn,,,1,
dedication,,,,1
game-time,,,,1
stanford,,,1,
routt,,,1,
dontari,,,1,
crime,,,1,
ribbing,,,,1
interference,,,1,
serve,,,,1
acts,,,,1
upholding,,,1,
mantra,,,1,
reducing,,,1,
constricting,,,1,
tenses,,,1,
jayron,,,1,
oiled,,,1,
linval,,,1,
beatty,,,1,
diehl,,,1,
unfavorable,,,,1
osi,,,1,
hosley,,,1,
antrel,,,1,
research,,,,1
pondering,,,1,
describes,,,1,
prepares,,,1,
characterizes,,,1,
patfield,,,,1
big-game,,,1,
filled,,,1,
adequate,,,1,
recoveries,,,1,
mesmerized,,,,1
third-string,,,1,
observing,,,,1
routines,,,,1
outscored,,,1,
delivers,,,1,
varsity,,,1,
clearance,,,1,
noticing,,,,1
whoever's,,,1,
teaches,,,,1
rundown,,,1,
wobbly,,,,1
massachusetts,,,1,
hixon,,,1,
frightening,,,,1
bradshaw,,,1,
walked,,,,1
domenik,,,1,
excelling,,,1,
hakeem,,,1,
disturb,,,,1
three-by-ones,,,1,
go's,,,1,
proactive,,,,1
